OrderID,OrderDate,Region,Category,SalesChannel,PaymentMode,Quantity,UnitPrice,DiscountPercent,CustomerAge,CustomerRating,TotalSales,OrderMonth,OrderWeekday,AgeGroup
101133,2025-07-11,West,Sports,Online,Debit Card,10.0,62.58,10.0,30.0,4.6,563.22,2025-07,Friday,26-35
102055,2024-09-24,West,Clothing,Online,Credit Card,8.0,31.24,25.0,39.0,1.2,187.44,2024-09,Tuesday,36-45
100394,2025-06-10,South,Clothing,Online,Debit Card,1.0,33.24,10.0,57.0,4.7,29.92,2025-06,Tuesday,56-70
101601,2025-06-23,North,Sports,In-Store,Credit Card,6.0,47.96,0.0,66.0,1.8,287.76,2025-06,Monday,56-70
102856,2025-02-19,Central,Sports,In-Store,Upi,6.0,97.4,25.0,29.0,3.3,438.3,2025-02,Wednesday,26-35
101221,2025-02-08,West,Clothing,Online,Net Banking,5.0,40.81,5.0,44.0,4.7,193.85,2025-02,Saturday,36-45
102003,2024-11-30,West,Sports,Online,Cash,6.0,86.51,20.0,35.0,3.2,415.25,2024-11,Saturday,26-35
102539,2024-12-26,Central,Books,Online,Debit Card,6.0,31.35,5.0,44.0,3.4,178.7,2024-12,Thursday,36-45
100321,2024-03-19,East,Books,Online,Debit Card,2.0,16.06,0.0,64.0,1.2,32.12,2024-03,Tuesday,56-70
100111,2025-07-24,West,Books,Online,Net Banking,11.0,23.32,0.0,60.0,2.6,256.52,2025-07,Thursday,56-70
100588,2025-09-03,West,Sports,In-Store,Debit Card,2.0,63.88,25.0,66.0,4.8,95.82,2025-09,Wednesday,56-70
102742,2025-01-09,East,Sports,Online,Net Banking,3.0,65.18,25.0,30.0,2.9,146.66,2025-01,Thursday,26-35
102119,2025-05-27,Central,Electronics,In-Store,Net Banking,7.0,224.93,0.0,67.0,1.6,1574.51,2025-05,Tuesday,56-70
100136,2025-03-16,South,Sports,In-Store,Cash,11.0,60.18,10.0,59.0,2.5,595.78,2025-03,Sunday,56-70
102433,2024-08-18,North,Books,Online,Cash,4.0,14.1,0.0,20.0,3.1,56.4,2024-08,Sunday,18-25
100653,2025-08-11,West,Clothing,Online,Upi,8.0,47.48,0.0,41.0,1.0,379.84,2025-08,Monday,36-45
101922,2025-08-26,West,Sports,In-Store,Cash,8.0,63.87,0.0,50.0,3.4,510.96,2025-08,Tuesday,46-55
101675,2025-12-19,North,Sports,Online,Upi,6.0,60.77,25.0,46.0,2.0,273.47,2025-12,Friday,46-55
101047,2025-03-15,North,Sports,Online,Upi,9.0,69.61,5.0,44.0,3.1,595.17,2025-03,Saturday,36-45
102154,2025-05-30,South,Sports,Online,Upi,10.0,70.76,20.0,29.0,2.8,566.08,2025-05,Friday,26-35
100930,2025-01-27,Central,Home & Kitchen,Online,Debit Card,8.0,83.52,25.0,63.0,3.3,501.12,2025-01,Monday,56-70
100220,2024-04-03,North,Electronics,Online,Cash,7.0,258.635,20.0,57.0,1.8,1448.36,2024-04,Wednesday,56-70
100927,2024-08-08,West,Clothing,In-Store,Credit Card,8.0,44.97,0.0,69.0,3.7,359.76,2024-08,Thursday,56-70
101963,2025-08-21,South,Electronics,In-Store,Credit Card,7.0,101.93,0.0,50.0,3.4,713.51,2025-08,Thursday,46-55
102285,2025-08-31,Central,Books,Online,Debit Card,5.0,19.95,5.0,32.0,1.2,94.76,2025-08,Sunday,26-35
102258,2024-01-01,Central,Sports,In-Store,Debit Card,5.0,86.83,25.0,63.0,2.5,325.61,2024-01,Monday,56-70
102171,2025-06-28,East,Beauty,In-Store,Net Banking,11.0,31.31,20.0,42.0,1.7,275.53,2025-06,Saturday,36-45
100533,2024-07-27,East,Sports,Online,Upi,3.0,77.27,5.0,26.0,2.3,220.22,2024-07,Saturday,26-35
102735,2024-04-12,North,Books,Online,Upi,9.0,19.45,0.0,63.0,4.7,175.05,2024-04,Friday,56-70
100606,2024-08-24,West,Clothing,In-Store,Net Banking,2.0,28.46,15.0,64.0,3.0,48.38,2024-08,Saturday,56-70
100074,2025-05-16,North,Home & Kitchen,In-Store,Debit Card,3.0,66.48,0.0,24.0,3.1,199.44,2025-05,Friday,18-25
101520,2025-09-23,South,Beauty,Online,Upi,8.0,17.82,0.0,64.0,5.0,142.56,2025-09,Tuesday,56-70
102146,2024-05-08,South,Home & Kitchen,Online,Debit Card,3.0,47.86,0.0,41.0,2.2,143.58,2024-05,Wednesday,36-45
101322,2025-02-05,North,Home & Kitchen,Online,Debit Card,3.0,116.08,25.0,22.0,3.2,261.18,2025-02,Wednesday,18-25
102393,2024-06-10,East,Electronics,In-Store,Credit Card,9.0,258.635,15.0,21.0,4.0,1978.56,2024-06,Monday,18-25
100113,2024-12-01,South,Books,In-Store,Cash,5.0,258.635,20.0,25.0,2.6,1034.54,2024-12,Sunday,18-25
100986,2025-03-26,West,Home & Kitchen,Online,Upi,6.0,125.48,5.0,53.0,4.6,715.24,2025-03,Wednesday,46-55
102804,2024-05-05,North,Books,In-Store,Cash,4.0,20.62,0.0,50.0,2.9,82.48,2024-05,Sunday,46-55
101476,2024-12-24,West,Books,Online,Debit Card,9.0,11.41,0.0,68.0,3.1,102.69,2024-12,Tuesday,56-70
100222,2025-05-29,West,Home & Kitchen,Online,Credit Card,9.0,94.67,25.0,22.0,4.0,639.02,2025-05,Thursday,18-25
100518,2024-12-13,East,Beauty,Online,Cash,4.0,36.78,0.0,23.0,4.7,147.12,2024-12,Friday,18-25
101348,2025-06-21,West,Books,Online,Credit Card,10.0,19.56,10.0,21.0,2.4,176.04,2025-06,Saturday,18-25
101119,2024-12-26,North,Electronics,In-Store,Cash,1.0,200.36,5.0,20.0,3.1,190.34,2024-12,Thursday,18-25
100035,2024-02-16,East,Clothing,In-Store,Debit Card,6.0,52.58,0.0,54.0,1.5,315.48,2024-02,Friday,46-55
100830,2024-06-28,East,Electronics,Online,Cash,2.0,200.76,0.0,62.0,4.9,401.52,2024-06,Friday,56-70
101868,2024-01-23,North,Home & Kitchen,Online,Debit Card,3.0,111.78,15.0,51.0,4.3,285.04,2024-01,Tuesday,46-55
102797,2025-02-18,East,Sports,Online,Net Banking,5.0,76.17,20.0,69.0,3.1,304.68,2025-02,Tuesday,56-70
100347,2025-11-15,West,Clothing,In-Store,Credit Card,9.0,18.37,0.0,43.0,3.0,165.33,2025-11,Saturday,36-45
100167,2024-05-02,South,Beauty,Online,Debit Card,6.0,37.77,0.0,23.0,2.1,226.62,2024-05,Thursday,18-25
102619,2025-11-22,East,Books,In-Store,Credit Card,10.0,21.4,25.0,38.0,4.9,160.5,2025-11,Saturday,36-45
100116,2024-01-28,North,Home & Kitchen,Online,Credit Card,11.0,76.95,10.0,58.0,4.4,761.8,2024-01,Sunday,56-70
100530,2025-03-13,North,Books,Online,Credit Card,2.0,14.64,0.0,38.0,2.6,29.28,2025-03,Thursday,36-45
102525,2024-08-24,Central,Books,In-Store,Credit Card,1.0,18.77,10.0,56.0,2.0,16.89,2024-08,Saturday,56-70
100320,2024-08-22,Central,Clothing,Online,Credit Card,7.0,43.59,0.0,38.0,3.1,305.13,2024-08,Thursday,36-45
101028,2025-02-17,Central,Books,Online,Upi,8.0,20.75,20.0,59.0,1.5,132.8,2025-02,Monday,56-70
100473,2024-12-07,South,Books,Online,Credit Card,4.0,14.23,5.0,65.0,4.4,54.07,2024-12,Saturday,56-70
101940,2024-04-30,South,Home & Kitchen,Online,Net Banking,4.0,44.62,15.0,64.0,2.0,151.71,2024-04,Tuesday,56-70
102222,2024-01-20,Central,Home & Kitchen,Online,Upi,4.0,101.69,0.0,62.0,3.9,406.76,2024-01,Saturday,56-70
101759,2025-02-28,North,Books,Online,Debit Card,4.0,14.19,10.0,31.0,5.0,51.08,2025-02,Friday,26-35
101583,2024-10-29,West,Home & Kitchen,In-Store,Credit Card,4.0,138.95,15.0,43.0,2.2,472.43,2024-10,Tuesday,36-45
102508,2024-10-24,North,Clothing,In-Store,Upi,5.0,58.07,20.0,47.0,2.7,232.28,2024-10,Thursday,46-55
101599,2025-06-01,North,Electronics,Online,Upi,8.0,136.55,5.0,44.0,4.5,1037.78,2025-06,Sunday,36-45
100227,2025-02-27,Central,Home & Kitchen,Online,Upi,2.0,123.23,20.0,40.0,2.0,197.17,2025-02,Thursday,36-45
101625,2025-12-26,North,Home & Kitchen,Online,Cash,7.0,44.75,20.0,48.0,4.3,250.6,2025-12,Friday,46-55
101025,2024-02-10,North,Clothing,Online,Debit Card,8.0,35.36,15.0,63.0,3.1,240.45,2024-02,Saturday,56-70
102661,2025-07-20,South,Books,Online,Debit Card,2.0,18.56,15.0,31.0,1.6,31.55,2025-07,Sunday,26-35
102254,2024-08-03,East,Sports,In-Store,Credit Card,6.0,52.09,5.0,40.0,3.0,296.91,2024-08,Saturday,36-45
100081,2024-11-15,South,Electronics,Online,Credit Card,11.0,248.28,0.0,53.0,4.1,2731.08,2024-11,Friday,46-55
101509,2025-05-14,West,Books,Online,Cash,6.0,11.05,0.0,65.0,5.0,66.3,2025-05,Wednesday,56-70
101734,2025-09-21,North,Home & Kitchen,In-Store,Debit Card,3.0,76.48,5.0,32.0,2.1,217.97,2025-09,Sunday,26-35
100668,2025-11-02,South,Clothing,Online,Debit Card,7.0,45.58,20.0,20.0,2.3,255.25,2025-11,Sunday,18-25
100062,2024-09-25,Central,Sports,Online,Upi,11.0,25.43,10.0,49.0,4.2,251.76,2024-09,Wednesday,46-55
100849,2025-03-18,North,Home & Kitchen,In-Store,Cash,4.0,87.15,25.0,59.0,3.3,261.45,2025-03,Tuesday,56-70
102630,2025-11-14,West,Sports,Online,Credit Card,11.0,53.42,0.0,24.0,2.9,587.62,2025-11,Friday,18-25
102033,2025-05-10,North,Clothing,Online,Cash,11.0,59.31,5.0,25.0,2.5,619.79,2025-05,Saturday,18-25
102345,2024-07-07,East,Home & Kitchen,Online,Net Banking,6.0,80.65,0.0,39.0,4.4,483.9,2024-07,Sunday,36-45
100515,2024-03-17,East,Beauty,Online,Net Banking,6.0,28.65,10.0,63.0,2.3,154.71,2024-03,Sunday,56-70
101354,2024-06-09,West,Sports,Online,Debit Card,10.0,86.9,20.0,30.0,3.6,695.2,2024-06,Sunday,26-35
100109,2025-05-30,East,Clothing,Online,Net Banking,9.0,44.68,0.0,68.0,1.4,402.12,2025-05,Friday,56-70
102116,2025-12-03,South,Home & Kitchen,Online,Cash,4.0,69.2,25.0,44.0,3.1,207.6,2025-12,Wednesday,36-45
102036,2025-03-02,South,Home & Kitchen,Online,Upi,5.0,2.0,25.0,69.0,2.7,7.5,2025-03,Sunday,56-70
102734,2024-11-23,North,Home & Kitchen,In-Store,Debit Card,9.0,61.13,5.0,56.0,4.2,522.66,2024-11,Saturday,56-70
101706,2025-12-19,North,Sports,Online,Cash,5.0,88.56,15.0,67.0,4.0,376.38,2025-12,Friday,56-70
102866,2024-08-18,East,Sports,Online,Credit Card,6.0,41.85,0.0,64.0,3.1,251.1,2024-08,Sunday,56-70
101125,2025-09-08,East,Clothing,In-Store,Credit Card,3.0,53.9,20.0,54.0,4.3,129.36,2025-09,Monday,46-55
101088,2025-04-20,East,Home & Kitchen,Online,Credit Card,11.0,117.13,15.0,58.0,4.1,1095.17,2025-04,Sunday,56-70
100311,2025-05-06,East,Beauty,In-Store,Net Banking,3.0,46.04,10.0,68.0,4.7,124.31,2025-05,Tuesday,56-70
100019,2024-11-25,North,Clothing,In-Store,Credit Card,9.0,64.03,15.0,44.0,3.6,489.83,2024-11,Monday,36-45
100357,2025-10-13,South,Electronics,In-Store,Cash,2.0,258.635,0.0,64.0,1.7,517.27,2025-10,Monday,56-70
100360,2025-09-10,East,Books,Online,Upi,8.0,31.37,0.0,25.0,1.4,250.96,2025-09,Wednesday,18-25
102969,2025-04-11,South,Books,Online,Debit Card,2.0,28.15,0.0,27.0,1.9,56.3,2025-04,Friday,26-35
101608,2024-06-21,North,Electronics,Online,Debit Card,2.0,192.41,5.0,25.0,3.6,365.58,2024-06,Friday,18-25
102920,2024-08-26,South,Beauty,Online,Net Banking,1.0,52.5,20.0,52.0,4.1,42.0,2024-08,Monday,46-55
100392,2024-09-25,East,Home & Kitchen,Online,Credit Card,6.0,47.04,15.0,49.0,3.1,239.9,2024-09,Wednesday,46-55
101475,2024-08-08,West,Electronics,Online,Credit Card,9.0,189.36,15.0,68.0,4.6,1448.6,2024-08,Thursday,56-70
101972,2025-05-13,East,Books,Online,Cash,1.0,16.86,0.0,56.0,4.4,16.86,2025-05,Tuesday,56-70
102566,2025-08-08,South,Electronics,In-Store,Cash,1.0,222.4,10.0,67.0,3.1,200.16,2025-08,Friday,56-70
100657,2025-04-07,South,Books,In-Store,Credit Card,7.0,26.63,25.0,42.0,1.2,139.81,2025-04,Monday,36-45
101246,2025-09-20,North,Clothing,In-Store,Net Banking,10.0,29.42,25.0,51.0,1.9,220.65,2025-09,Saturday,46-55
102788,2024-01-04,Central,Sports,Online,Cash,11.0,51.89,5.0,44.0,2.3,542.25,2024-01,Thursday,36-45
102678,2025-02-27,West,Electronics,In-Store,Debit Card,9.0,258.635,15.0,21.0,1.4,1978.56,2025-02,Thursday,18-25
101903,2024-06-30,Central,Sports,In-Store,Net Banking,11.0,64.11,0.0,30.0,2.8,705.21,2024-06,Sunday,26-35
101545,2025-03-07,Central,Books,Online,Credit Card,11.0,18.57,25.0,44.0,4.7,153.2,2025-03,Friday,36-45
101929,2025-11-27,Central,Electronics,In-Store,Credit Card,10.0,117.6,5.0,28.0,4.4,1117.2,2025-11,Thursday,26-35
101421,2025-12-28,North,Home & Kitchen,Online,Net Banking,7.0,44.6,25.0,69.0,4.9,234.15,2025-12,Sunday,56-70
102115,2024-05-28,West,Clothing,In-Store,Debit Card,11.0,69.54,25.0,63.0,1.3,573.71,2024-05,Tuesday,56-70
102893,2025-10-29,West,Electronics,Online,Net Banking,2.0,154.46,0.0,47.0,4.2,308.92,2025-10,Wednesday,46-55
100370,2024-09-02,South,Clothing,In-Store,Credit Card,7.0,17.55,0.0,57.0,3.5,122.85,2024-09,Monday,56-70
101690,2025-07-18,North,Home & Kitchen,Online,Upi,10.0,103.03,25.0,27.0,3.0,772.72,2025-07,Friday,26-35
100313,2024-07-24,South,Beauty,Online,Upi,8.0,40.97,15.0,62.0,4.3,278.6,2024-07,Wednesday,56-70
102548,2024-12-09,South,Clothing,In-Store,Upi,6.0,19.58,5.0,26.0,2.4,111.61,2024-12,Monday,26-35
101531,2024-01-07,North,Electronics,Online,Upi,2.0,258.635,0.0,41.0,2.4,517.27,2024-01,Sunday,36-45
100593,2025-12-17,North,Clothing,In-Store,Credit Card,3.0,57.09,0.0,33.0,1.1,171.27,2025-12,Wednesday,26-35
100970,2024-08-06,East,Clothing,In-Store,Net Banking,10.0,28.53,20.0,32.0,3.4,228.24,2024-08,Tuesday,26-35
100202,2024-12-27,South,Home & Kitchen,Online,Credit Card,5.0,54.79,25.0,51.0,4.1,205.46,2024-12,Friday,46-55
102483,2024-08-22,South,Sports,Online,Credit Card,5.0,53.94,10.0,62.0,1.6,242.73,2024-08,Thursday,56-70
102287,2025-08-23,North,Home & Kitchen,In-Store,Credit Card,7.0,61.58,5.0,54.0,2.6,409.51,2025-08,Saturday,46-55
101921,2025-01-27,South,Books,Online,Upi,6.0,15.23,0.0,33.0,2.0,91.38,2025-01,Monday,26-35
102221,2024-04-22,East,Electronics,In-Store,Debit Card,1.0,258.635,25.0,68.0,3.1,193.98,2024-04,Monday,56-70
101987,2024-06-03,West,Clothing,In-Store,Credit Card,2.0,29.72,5.0,45.0,1.2,56.47,2024-06,Monday,36-45
100438,2024-02-29,South,Home & Kitchen,In-Store,Cash,5.0,59.51,15.0,56.0,2.6,252.92,2024-02,Thursday,56-70
100326,2024-06-21,East,Electronics,In-Store,Net Banking,3.0,245.02,0.0,65.0,1.4,735.06,2024-06,Friday,56-70
101158,2024-10-07,North,Beauty,Online,Cash,8.0,50.66,0.0,18.0,3.8,405.28,2024-10,Monday,18-25
102175,2025-07-11,Central,Clothing,In-Store,Net Banking,3.0,57.8,25.0,52.0,2.8,130.05,2025-07,Friday,46-55
100387,2025-08-30,North,Beauty,Online,Debit Card,3.0,20.46,25.0,64.0,3.1,46.04,2025-08,Saturday,56-70
101041,2025-09-18,East,Beauty,Online,Net Banking,5.0,38.0,15.0,62.0,1.1,161.5,2025-09,Thursday,56-70
101766,2025-01-03,North,Beauty,In-Store,Upi,4.0,46.57,0.0,64.0,3.9,186.28,2025-01,Friday,56-70
101187,2025-03-13,West,Home & Kitchen,Online,Cash,5.0,97.08,0.0,36.0,1.1,485.4,2025-03,Thursday,36-45
100281,2024-12-21,West,Clothing,Online,Upi,8.0,35.66,15.0,38.0,3.4,242.49,2024-12,Saturday,36-45
102779,2024-02-02,West,Electronics,Online,Credit Card,1.0,112.71,20.0,50.0,4.2,90.17,2024-02,Friday,46-55
100351,2024-02-02,Central,Electronics,In-Store,Net Banking,7.0,190.06,0.0,45.0,3.4,1330.42,2024-02,Friday,36-45
101355,2024-12-29,Central,Electronics,Online,Cash,8.0,198.31,0.0,53.0,3.5,1586.48,2024-12,Sunday,46-55
100042,2025-05-27,South,Sports,In-Store,Debit Card,7.0,43.26,10.0,54.0,3.0,272.54,2025-05,Tuesday,46-55
102861,2025-11-11,East,Beauty,Online,Credit Card,9.0,30.58,0.0,41.0,4.1,275.22,2025-11,Tuesday,36-45
100101,2024-05-26,North,Electronics,Online,Credit Card,11.0,208.56,20.0,19.0,4.3,1835.33,2024-05,Sunday,18-25
102704,2024-02-20,West,Electronics,Online,Debit Card,3.0,246.26,5.0,39.0,2.0,701.84,2024-02,Tuesday,36-45
102970,2025-03-22,Central,Books,In-Store,Net Banking,7.0,29.9,0.0,64.0,4.2,209.3,2025-03,Saturday,56-70
100446,2024-08-17,North,Beauty,In-Store,Credit Card,10.0,27.4,15.0,64.0,3.5,232.9,2024-08,Saturday,56-70
101627,2025-03-03,North,Sports,In-Store,Credit Card,2.0,85.17,20.0,64.0,4.3,136.27,2025-03,Monday,56-70
101273,2025-05-08,North,Electronics,Online,Upi,10.0,258.635,5.0,22.0,1.0,2457.03,2025-05,Thursday,18-25
100134,2025-08-04,Central,Clothing,Online,Debit Card,8.0,43.27,5.0,69.0,3.7,328.85,2025-08,Monday,56-70
100574,2024-01-06,South,Books,Online,Credit Card,1.0,19.91,10.0,49.0,4.3,17.92,2024-01,Saturday,46-55
100876,2025-01-29,Central,Beauty,Online,Debit Card,11.0,8.77,10.0,33.0,3.7,86.82,2025-01,Wednesday,26-35
101523,2024-04-19,East,Sports,Online,Credit Card,10.0,44.67,0.0,48.0,3.3,446.7,2024-04,Friday,46-55
100856,2024-06-28,East,Clothing,Online,Debit Card,4.0,45.74,25.0,34.0,2.0,137.22,2024-06,Friday,26-35
100128,2025-02-24,North,Electronics,Online,Debit Card,8.0,123.67,0.0,49.0,1.6,989.36,2025-02,Monday,46-55
100747,2024-08-17,West,Sports,Online,Net Banking,3.0,46.04,25.0,25.0,2.7,103.59,2024-08,Saturday,18-25
100572,2024-07-25,South,Electronics,Online,Cash,8.0,258.635,20.0,39.0,4.5,1655.26,2024-07,Thursday,36-45
102517,2025-01-19,East,Clothing,Online,Debit Card,4.0,27.44,10.0,21.0,3.2,98.78,2025-01,Sunday,18-25
102716,2024-11-12,West,Home & Kitchen,Online,Credit Card,5.0,78.57,20.0,66.0,3.0,314.28,2024-11,Tuesday,56-70
100875,2025-01-03,North,Books,Online,Cash,7.0,18.86,20.0,36.0,1.0,105.62,2025-01,Friday,36-45
100103,2024-01-06,North,Books,In-Store,Upi,3.0,10.03,10.0,24.0,1.6,27.08,2024-01,Saturday,18-25
101670,2025-07-11,Central,Clothing,In-Store,Upi,7.0,28.41,0.0,28.0,1.8,198.87,2025-07,Friday,26-35
100410,2024-05-07,North,Beauty,Online,Cash,1.0,36.26,0.0,44.0,1.0,36.26,2024-05,Tuesday,36-45
102027,2025-11-25,North,Clothing,In-Store,Credit Card,2.0,57.37,0.0,35.0,1.0,114.74,2025-11,Tuesday,26-35
101178,2024-07-08,West,Books,In-Store,Net Banking,5.0,17.16,20.0,43.0,3.1,68.64,2024-07,Monday,36-45
101832,2025-03-06,North,Home & Kitchen,Online,Debit Card,8.0,141.05,0.0,31.0,1.9,1128.4,2025-03,Thursday,26-35
100604,2025-08-26,East,Home & Kitchen,In-Store,Credit Card,1.0,98.16,15.0,42.0,1.3,83.44,2025-08,Tuesday,36-45
102892,2024-09-23,East,Clothing,In-Store,Cash,5.0,54.22,15.0,55.0,5.0,230.44,2024-09,Monday,46-55
102357,2024-06-09,East,Books,Online,Debit Card,6.0,13.41,0.0,50.0,1.1,80.46,2024-06,Sunday,46-55
102394,2024-12-11,Central,Sports,Online,Upi,10.0,47.74,0.0,41.0,4.8,477.4,2024-12,Wednesday,36-45
101433,2025-02-14,Central,Home & Kitchen,Online,Debit Card,10.0,59.42,0.0,32.0,2.0,594.2,2025-02,Friday,26-35
100384,2024-01-24,South,Home & Kitchen,Online,Net Banking,1.0,84.72,25.0,36.0,2.1,63.54,2024-01,Wednesday,36-45
102462,2024-12-12,West,Sports,In-Store,Net Banking,10.0,37.57,15.0,51.0,1.4,319.34,2024-12,Thursday,46-55
100056,2025-02-03,Central,Beauty,Online,Net Banking,2.0,47.96,20.0,49.0,2.9,76.74,2025-02,Monday,46-55
100711,2025-01-17,East,Beauty,In-Store,Debit Card,4.0,24.37,10.0,47.0,5.0,87.73,2025-01,Friday,46-55
100324,2025-12-13,West,Home & Kitchen,Online,Credit Card,7.0,90.25,5.0,56.0,2.5,600.16,2025-12,Saturday,56-70
100078,2025-02-16,Central,Electronics,Online,Debit Card,5.0,247.61,0.0,28.0,4.1,1238.05,2025-02,Sunday,26-35
100540,2025-06-02,South,Electronics,In-Store,Debit Card,3.0,217.56,25.0,27.0,1.1,489.51,2025-06,Monday,26-35
100355,2025-12-26,Central,Electronics,Online,Upi,9.0,258.635,0.0,62.0,4.7,2327.72,2025-12,Friday,56-70
100359,2025-07-01,South,Beauty,Online,Credit Card,5.0,24.08,25.0,57.0,1.9,90.3,2025-07,Tuesday,56-70
101018,2024-01-31,East,Books,Online,Credit Card,1.0,14.89,15.0,40.0,1.2,12.66,2024-01,Wednesday,36-45
102642,2024-05-28,North,Clothing,Online,Cash,1.0,29.86,0.0,46.0,3.2,29.86,2024-05,Tuesday,46-55
102982,2025-08-08,West,Home & Kitchen,Online,Cash,8.0,95.4,5.0,20.0,2.5,725.04,2025-08,Friday,18-25
100915,2024-12-01,North,Clothing,In-Store,Credit Card,7.0,45.4,25.0,56.0,2.8,238.35,2024-12,Sunday,56-70
100307,2025-02-09,East,Electronics,In-Store,Net Banking,2.0,219.35,25.0,67.0,4.3,329.02,2025-02,Sunday,56-70
101413,2025-08-01,West,Electronics,Online,Cash,6.0,258.635,5.0,36.0,3.0,1474.22,2025-08,Friday,36-45
100813,2024-07-26,North,Beauty,Online,Upi,8.0,55.99,0.0,47.0,2.7,447.92,2024-07,Friday,46-55
100041,2025-07-08,South,Electronics,Online,Debit Card,10.0,258.635,15.0,24.0,1.9,2198.4,2025-07,Tuesday,18-25
102165,2025-11-06,South,Clothing,In-Store,Credit Card,4.0,42.89,0.0,44.0,3.1,171.56,2025-11,Thursday,36-45
101405,2024-04-23,West,Clothing,Online,Net Banking,8.0,51.21,5.0,64.0,3.7,389.2,2024-04,Tuesday,56-70
101584,2025-04-09,West,Sports,Online,Debit Card,10.0,75.72,25.0,58.0,4.7,567.9,2025-04,Wednesday,56-70
100882,2024-11-24,North,Home & Kitchen,Online,Credit Card,3.0,39.7,0.0,38.0,2.9,119.1,2024-11,Sunday,36-45
100698,2024-02-06,South,Books,In-Store,Cash,5.0,30.14,25.0,60.0,3.3,113.02,2024-02,Tuesday,56-70
101816,2024-06-20,West,Books,Online,Upi,4.0,27.02,25.0,39.0,1.2,81.06,2024-06,Thursday,36-45
100003,2024-11-16,East,Home & Kitchen,Online,Debit Card,1.0,62.13,20.0,60.0,1.6,49.7,2024-11,Saturday,56-70
100215,2024-07-18,West,Clothing,Online,Upi,11.0,26.21,0.0,55.0,2.4,288.31,2024-07,Thursday,46-55
100976,2024-03-10,North,Clothing,In-Store,Credit Card,4.0,41.82,15.0,51.0,2.4,142.19,2024-03,Sunday,46-55
100098,2025-04-10,West,Home & Kitchen,Online,Cash,7.0,122.79,15.0,20.0,2.6,730.6,2025-04,Thursday,18-25
101626,2025-02-26,East,Clothing,In-Store,Cash,5.0,40.02,0.0,47.0,2.3,200.1,2025-02,Wednesday,46-55
101582,2025-01-11,West,Sports,Online,Net Banking,4.0,44.47,15.0,63.0,1.8,151.2,2025-01,Saturday,56-70
102703,2025-09-04,East,Beauty,Online,Upi,3.0,37.22,25.0,68.0,3.0,83.74,2025-09,Thursday,56-70
101370,2025-10-05,West,Electronics,Online,Net Banking,4.0,47.96,5.0,29.0,3.9,182.25,2025-10,Sunday,26-35
102592,2025-01-23,Central,Sports,In-Store,Upi,4.0,33.8,0.0,43.0,3.1,135.2,2025-01,Thursday,36-45
102505,2024-03-25,North,Books,Online,Net Banking,7.0,5.7,15.0,50.0,3.4,33.92,2024-03,Monday,46-55
101191,2024-07-22,South,Sports,Online,Credit Card,9.0,38.32,0.0,56.0,1.9,344.88,2024-07,Monday,56-70
101683,2025-08-04,North,Electronics,In-Store,Debit Card,2.0,258.635,10.0,19.0,4.6,465.54,2025-08,Monday,18-25
102903,2025-03-27,South,Home & Kitchen,Online,Net Banking,5.0,55.23,25.0,65.0,3.6,207.11,2025-03,Thursday,56-70
101516,2024-12-18,Central,Books,In-Store,Net Banking,1.0,14.46,25.0,36.0,3.3,10.84,2024-12,Wednesday,36-45
100700,2025-01-15,North,Electronics,Online,Credit Card,3.0,258.635,25.0,32.0,1.7,581.93,2025-01,Wednesday,26-35
100455,2025-02-09,Central,Clothing,In-Store,Cash,7.0,25.26,0.0,36.0,4.2,176.82,2025-02,Sunday,36-45
102396,2025-11-22,South,Books,Online,Net Banking,5.0,22.82,5.0,44.0,3.0,108.4,2025-11,Saturday,36-45
102247,2024-05-08,Central,Sports,Online,Credit Card,8.0,38.21,10.0,38.0,4.2,275.11,2024-05,Wednesday,36-45
100521,2024-04-16,North,Sports,Online,Net Banking,3.0,47.48,10.0,33.0,3.7,128.2,2024-04,Tuesday,26-35
101260,2024-07-13,West,Clothing,In-Store,Net Banking,11.0,24.82,15.0,47.0,2.6,232.07,2024-07,Saturday,46-55
101949,2024-08-23,Central,Books,In-Store,Cash,1.0,31.39,25.0,63.0,3.0,23.54,2024-08,Friday,56-70
101037,2024-01-11,South,Sports,In-Store,Debit Card,2.0,89.59,0.0,32.0,2.2,179.18,2024-01,Thursday,26-35
100389,2024-04-22,East,Home & Kitchen,Online,Upi,9.0,118.69,0.0,53.0,4.1,1068.21,2024-04,Monday,46-55
100951,2024-08-10,North,Home & Kitchen,In-Store,Net Banking,4.0,47.96,0.0,66.0,4.3,191.84,2024-08,Saturday,56-70
101788,2024-12-11,North,Electronics,Online,Debit Card,10.0,221.77,0.0,59.0,2.6,2217.7,2024-12,Wednesday,56-70
100411,2024-06-16,North,Clothing,In-Store,Credit Card,7.0,36.95,0.0,19.0,4.7,258.65,2024-06,Sunday,18-25
101783,2025-11-29,North,Home & Kitchen,Online,Upi,5.0,85.74,5.0,50.0,3.0,407.26,2025-11,Saturday,46-55
102894,2024-07-09,South,Sports,Online,Net Banking,9.0,40.17,0.0,24.0,1.4,361.53,2024-07,Tuesday,18-25
101301,2024-10-20,East,Sports,In-Store,Net Banking,2.0,42.78,0.0,61.0,3.9,85.56,2024-10,Sunday,56-70
102579,2025-02-19,East,Home & Kitchen,Online,Credit Card,3.0,76.25,15.0,65.0,2.3,194.44,2025-02,Wednesday,56-70
