OrderID,OrderDate,Region,Category,SalesChannel,PaymentMode,Quantity,UnitPrice,DiscountPercent,CustomerAge,CustomerRating,TotalSales
102033,2025-05-10,North,CLOTHING,Online,Cash,11.0,59.31,5.0,25.0,2.5,619.79
102345,2024-07-07,East,Home & Kitchen,Online,Net Banking,6.0,80.65,0.0,39.0,4.4,483.9
100515,2024-03-17,East,BEAUTY,Online,Net Banking,6.0,28.65,10.0,63.0,2.3,154.71
101354,09-06-2024,  west ,Sports,Online,Debit Card,10.0,86.9,20.0,30.0,3.6,695.2
100109,2025-05-30,East,Clothing,Online,Net Banking,9.0,44.68,0.0,68.0,1.4,402.12
102116,12/03/2025,South,Home & Kitchen,Online,Cash,4.0,69.2,25.0,,3.1,207.6
102036,03/02/2025,South,Home & Kitchen,Online,UPI,5.0,2.0,25.0,69.0,2.7,7.5
102734,2024-11-23,North,HOME & KITCHEN,In-Store,Debit Card,9.0,61.13,5.0,56.0,4.2,522.66
101706,12/19/2025,North,Sports,Online,Cash,5.0,88.56,15.0,67.0,4.0,376.38
102866,2024-08-18,East,SPORTS,Online,Credit Card,6.0,41.85,0.0,64.0,,251.1
101125,2025-09-08,East,Clothing,In-Store,Credit Card,3.0,53.9,20.0,54.0,4.3,129.36
101088,2025-04-20,  east ,Home & Kitchen,Online,,11.0,117.13,15.0,58.0,4.1,1095.17
100311,2025-05-06,East,Beauty,In-Store,Net Banking,3.0,46.04,10.0,68.0,4.7,124.31
101478,2024-06-17,West,Sports,Online,Debit Card,8.0,43.98,10.0,30.0,1.2,316.66
100019,2024-11-25,North,Clothing,In-Store,Credit Card,9.0,64.03,15.0,,3.6,489.83
100357,2025-10-13,  south ,Electronics,In-Store,Cash,2.0,373.1,0.0,64.0,1.7,746.2
100360,09/10/2025,East,Books,Online,UPI,8.0,31.37,0.0,25.0,1.4,250.96
102969,2025-04-11,South,Books,Online,Debit Card,2.0,28.15,0.0,27.0,1.9,56.3
101608,2024-06-21,  north ,Electronics,Online,Debit Card,2.0,192.41,5.0,25.0,3.6,365.58
102920,2024-08-26,  south ,Beauty,Online,Net Banking,1.0,52.5,20.0,52.0,4.1,42.0
100392,2024-09-25,  east ,Home & Kitchen,Online,,6.0,47.04,15.0,49.0,,239.9
101475,2024-08-08,West,Electronics,Online,Credit Card,9.0,189.36,15.0,68.0,4.6,1448.6
101972,13-05-2025,East,Books,Online,Cash,1.0,16.86,0.0,56.0,4.4,16.86
102566,2025-08-08,South,Electronics,In-Store,Cash,1.0,222.4,10.0,67.0,3.1,200.16
100657,04/07/2025,South,Books,In-Store,Credit Card,7.0,26.63,25.0,42.0,1.2,139.81
101246,2025-09-20,North,Clothing,In-Store,Net Banking,10.0,29.42,25.0,51.0,1.9,220.65
102788,2024-01-04,Central,Sports,Online,Cash,11.0,51.89,5.0,,2.3,542.25
102678,2025-02-27,West,Electronics,In-Store,Debit Card,9.0,261.94,15.0,21.0,1.4,2003.84
101903,2024-06-30,Central,Sports,In-Store,Net Banking,11.0,64.11,0.0,30.0,2.8,705.21
101545,2025-03-07,Central,Books,Online,,11.0,18.57,25.0,,4.7,153.2
101929,2025-11-27,Central,Electronics,In-Store,Credit Card,10.0,117.6,5.0,28.0,4.4,1117.2
101421,2025-12-28,North,Home & Kitchen,Online,Net Banking,7.0,44.6,25.0,69.0,4.9,234.15
102115,2024-05-28,West,Clothing,In-Store,Debit Card,11.0,69.54,25.0,63.0,1.3,573.71
102893,2025-10-29,West,Electronics,Online,Net Banking,2.0,154.46,0.0,47.0,4.2,308.92
100370,09/02/2024,South,Clothing,In-Store,Credit Card,7.0,17.55,0.0,57.0,3.5,122.85
101690,2025-07-18,North,Home & Kitchen,Online,UPI,10.0,103.03,25.0,27.0,3.0,772.72
100313,2024-07-24,  south ,Beauty,Online,UPI,8.0,40.97,15.0,62.0,4.3,278.6
102548,2024-12-09,South,Clothing,In-Store,UPI,6.0,19.58,5.0,26.0,2.4,111.61
101531,2024-01-07,North,Electronics,Online,UPI,2.0,329.53,0.0,41.0,2.4,659.06
100593,2025-12-17,North,CLOTHING,In-Store,Credit Card,3.0,57.09,0.0,33.0,1.1,171.27
100970,2024-08-06,  east ,Clothing,In-Store,Net Banking,10.0,28.53,20.0,32.0,3.4,228.24
100202,2024-12-27,South,Home & Kitchen,Online,,5.0,54.79,25.0,51.0,4.1,205.46
102483,08/22/2024,South,Sports,Online,Credit Card,5.0,53.94,10.0,62.0,1.6,242.73
102287,2025-08-23,North,Home & Kitchen,In-Store,Credit Card,7.0,61.58,5.0,54.0,2.6,409.51
101921,01/27/2025,South,Books,Online,UPI,-6.0,15.23,0.0,33.0,2.0,91.38
102221,2024-04-22,East,Electronics,In-Store,Debit Card,1.0,283.94,25.0,68.0,,212.96
101987,03-06-2024,  west ,Clothing,In-Store,Credit Card,2.0,29.72,5.0,45.0,1.2,56.47
100438,2024-02-29,  south ,Home & Kitchen,In-Store,Cash,5.0,59.51,15.0,56.0,2.6,252.92
100326,06/21/2024,  east ,ELECTRONICS,In-Store,Net Banking,3.0,245.02,0.0,65.0,1.4,735.06
101158,2024-10-07,North,Beauty,Online,Cash,8.0,50.66,0.0,18.0,3.8,405.28
102175,11-07-2025,  central ,Clothing,In-Store,Net Banking,3.0,57.8,25.0,52.0,2.8,130.05
100387,2025-08-30,North,BEAUTY,Online,Debit Card,3.0,20.46,25.0,64.0,,46.04
101041,2025-09-18,East,Beauty,Online,Net Banking,5.0,38.0,15.0,62.0,1.1,161.5
101766,01/03/2025,North,Beauty,In-Store,UPI,4.0,46.57,0.0,64.0,3.9,186.28
101187,2025-03-13,West,Home & Kitchen,Online,Cash,5.0,97.08,0.0,36.0,1.1,485.4
100281,2024-12-21,West,Clothing,Online,UPI,8.0,35.66,15.0,38.0,3.4,242.49
102779,02/02/2024,West,Electronics,Online,Credit Card,1.0,112.71,20.0,50.0,4.2,90.17
100351,2024-02-02,Central,Electronics,In-Store,Net Banking,7.0,190.06,0.0,45.0,3.4,1330.42
101355,2024-12-29,Central,ELECTRONICS,Online,Cash,8.0,198.31,0.0,53.0,3.5,1586.48
100042,2025-05-27,South,SPORTS,In-Store,Debit Card,7.0,43.26,10.0,54.0,3.0,272.54
102861,2025-11-11,East,BEAUTY,Online,Credit Card,9.0,30.58,0.0,41.0,4.1,275.22
100101,2024-05-26,North,Electronics,Online,Credit Card,11.0,208.56,20.0,19.0,4.3,1835.33
102704,2024-02-20,West,ELECTRONICS,Online,Debit Card,3.0,246.26,5.0,39.0,2.0,701.84
102970,2025-03-22,Central,Books,In-Store,Net Banking,7.0,29.9,0.0,64.0,4.2,209.3
100446,2024-08-17,North,Beauty,In-Store,Credit Card,10.0,27.4,15.0,64.0,3.5,232.9
101627,2025-03-03,North,Sports,In-Store,Credit Card,2.0,85.17,20.0,64.0,4.3,136.27
101273,2025-05-08,North,Electronics,Online,UPI,10.0,262.68,5.0,22.0,1.0,2495.46
100134,04-08-2025,Central,Clothing,Online,Debit Card,8.0,43.27,5.0,69.0,3.7,328.85
100574,2024-01-06,South,Books,Online,Credit Card,1.0,19.91,10.0,49.0,4.3,17.92
100876,2025-01-29,Central,Beauty,Online,Debit Card,11.0,8.77,10.0,33.0,3.7,86.82
101523,2024-04-19,East,Sports,Online,Credit Card,10.0,44.67,0.0,48.0,3.3,446.7
100856,2024-06-28,East,Clothing,Online,Debit Card,4.0,45.74,25.0,34.0,2.0,137.22
100128,2025-02-24,North,Electronics,Online,Debit Card,8.0,123.67,0.0,49.0,1.6,989.36
100747,2024-08-17,West,Sports,Online,Net Banking,3.0,46.04,25.0,25.0,2.7,103.59
100572,07/25/2024,South,Electronics,Online,Cash,8.0,319.19,20.0,39.0,4.5,2042.82
102517,2025-01-19,East,Clothing,Online,Debit Card,4.0,27.44,10.0,21.0,3.2,98.78
102716,2024-11-12,West,Home & Kitchen,Online,Credit Card,5.0,78.57,20.0,66.0,3.0,314.28
100875,2025-01-03,North,Books,Online,Cash,7.0,18.86,20.0,36.0,1.0,105.62
100103,06-01-2024,,Books,In-Store,UPI,3.0,10.03,10.0,24.0,1.6,27.08
101670,2025-07-11,Central,Clothing,In-Store,UPI,7.0,28.41,0.0,28.0,1.8,198.87
100410,07-05-2024,North,Beauty,Online,Cash,1.0,36.26,0.0,,1.0,36.26
102027,2025-11-25,North,Clothing,In-Store,Credit Card,2.0,57.37,0.0,35.0,1.0,114.74
101178,2024-07-08,  west ,Books,In-Store,Net Banking,5.0,17.16,20.0,43.0,,68.64
101832,2025-03-06,North,Home & Kitchen,Online,Debit Card,8.0,141.05,0.0,31.0,1.9,1128.4
100604,2025-08-26,East,Home & Kitchen,In-Store,Credit Card,1.0,98.16,15.0,42.0,1.3,83.44
102892,2024-09-23,East,Clothing,In-Store,Cash,5.0,54.22,15.0,55.0,5.0,230.44
102357,2024-06-09,East,Books,Online,Debit Card,6.0,13.41,0.0,50.0,1.1,80.46
102394,2024-12-11,Central,Sports,Online,UPI,10.0,47.74,0.0,41.0,4.8,477.4
101433,2025-02-14,Central,HOME & KITCHEN,Online,Debit Card,10.0,59.42,0.0,32.0,2.0,594.2
100384,2024-01-24,South,Home & Kitchen,Online,Net Banking,1.0,84.72,25.0,36.0,2.1,63.54
102462,2024-12-12,West,Sports,In-Store,Net Banking,10.0,37.57,15.0,51.0,1.4,319.34
100056,2025-02-03,Central,Beauty,Online,Net Banking,2.0,,20.0,49.0,2.9,33.71
100711,01/17/2025,  east ,Beauty,In-Store,Debit Card,4.0,24.37,10.0,47.0,5.0,87.73
100324,2025-12-13,West,Home & Kitchen,Online,Credit Card,7.0,90.25,5.0,56.0,2.5,600.16
100078,2025-02-16,Central,Electronics,Online,Debit Card,5.0,247.61,0.0,28.0,4.1,1238.05
100540,06/02/2025,South,Electronics,In-Store,Debit Card,3.0,217.56,25.0,27.0,1.1,489.51
100355,2025-12-26,Central,Electronics,Online,UPI,9.0,318.61,0.0,62.0,4.7,2867.49
100359,2025-07-01,South,Beauty,Online,Credit Card,5.0,24.08,25.0,57.0,1.9,90.3
101018,2024-01-31,East,Books,Online,Credit Card,1.0,14.89,15.0,40.0,1.2,12.66
102642,05/28/2024,North,CLOTHING,Online,Cash,1.0,29.86,0.0,46.0,3.2,29.86
102982,2025-08-08,West,Home & Kitchen,Online,Cash,8.0,95.4,5.0,20.0,2.5,725.04
100915,12/01/2024,North,Clothing,In-Store,Credit Card,7.0,45.4,25.0,56.0,2.8,238.35
100307,2025-02-09,  east ,Electronics,In-Store,Net Banking,2.0,219.35,25.0,67.0,4.3,329.02
101413,08/01/2025,West,Electronics,Online,Cash,6.0,310.94,5.0,36.0,3.0,1772.36
100813,2024-07-26,North,Beauty,Online,UPI,8.0,55.99,0.0,47.0,2.7,447.92
100041,2025-07-08,South,Electronics,Online,Debit Card,10.0,334.89,15.0,24.0,1.9,2846.56
102165,06-11-2025,South,CLOTHING,In-Store,Credit Card,4.0,42.89,0.0,,3.1,171.56
101405,2024-04-23,West,CLOTHING,Online,Net Banking,8.0,51.21,5.0,64.0,3.7,389.2
101584,2025-04-09,West,Sports,Online,Debit Card,10.0,75.72,25.0,58.0,4.7,567.9
100882,2024-11-24,North,Home & Kitchen,Online,Credit Card,3.0,39.7,0.0,38.0,2.9,119.1
100698,2024-02-06,South,Books,In-Store,Cash,5.0,30.14,25.0,60.0,3.3,113.02
101816,06/20/2024,West,Books,Online,UPI,4.0,27.02,25.0,39.0,1.2,81.06
100003,2024-11-16,  east ,Home & Kitchen,Online,Debit Card,1.0,62.13,20.0,60.0,1.6,49.7
100215,2024-07-18,West,Clothing,Online,UPI,11.0,26.21,0.0,55.0,2.4,288.31
100976,2024-03-10,North,Clothing,In-Store,Credit Card,4.0,41.82,15.0,51.0,2.4,142.19
100098,04/10/2025,West,Home & Kitchen,Online,Cash,7.0,122.79,15.0,20.0,2.6,730.6
101626,2025-02-26,  east ,Clothing,In-Store,Cash,5.0,40.02,0.0,47.0,2.3,200.1
101582,2025-01-11,West,Sports,Online,Net Banking,4.0,44.47,15.0,63.0,1.8,151.2
102703,2025-09-04,  east ,Beauty,Online,UPI,3.0,37.22,25.0,68.0,3.0,83.74
101370,2025-10-05,West,Electronics,Online,Net Banking,4.0,,5.0,29.0,3.9,1148.51
102592,2025-01-23,Central,Sports,In-Store,UPI,4.0,33.8,0.0,43.0,,135.2
102505,2024-03-25,North,Books,Online,Net Banking,7.0,5.7,15.0,50.0,3.4,33.92
101191,2024-07-22,South,Sports,Online,,9.0,38.32,0.0,56.0,1.9,344.88
101683,2025-08-04,  north ,Electronics,In-Store,Debit Card,2.0,287.31,10.0,19.0,4.6,517.16
102903,2025-03-27,South,Home & Kitchen,Online,Net Banking,5.0,55.23,25.0,65.0,3.6,207.11
101516,2024-12-18,Central,Books,In-Store,Net Banking,1.0,14.46,25.0,36.0,3.3,10.84
100700,2025-01-15,North,Electronics,Online,Credit Card,3.0,265.63,25.0,32.0,1.7,597.67
100455,2025-02-09,Central,Clothing,In-Store,Cash,7.0,25.26,0.0,36.0,4.2,176.82
102396,2025-11-22,South,Books,Online,Net Banking,5.0,22.82,5.0,44.0,3.0,108.4
102247,2024-05-08,Central,Sports,Online,Credit Card,8.0,38.21,10.0,38.0,4.2,275.11
100521,04/16/2024,North,Sports,Online,Net Banking,3.0,47.48,10.0,33.0,3.7,128.2
101260,2024-07-13,West,Clothing,In-Store,Net Banking,11.0,24.82,15.0,47.0,2.6,232.07
101949,2024-08-23,Central,Books,In-Store,Cash,1.0,31.39,25.0,63.0,3.0,23.54
101037,2024-01-11,South,Sports,In-Store,Debit Card,2.0,89.59,0.0,32.0,2.2,179.18
100389,04/22/2024,East,Home & Kitchen,Online,UPI,9.0,118.69,0.0,53.0,4.1,1068.21
100951,2024-08-10,,Home & Kitchen,In-Store,Net Banking,4.0,,0.0,66.0,4.3,229.52
101788,12/11/2024,North,Electronics,Online,Debit Card,10.0,221.77,0.0,59.0,2.6,2217.7
100411,2024-06-16,North,Clothing,In-Store,,7.0,36.95,0.0,19.0,4.7,258.65
101783,2025-11-29,North,Home & Kitchen,Online,UPI,5.0,85.74,5.0,50.0,3.0,407.26
102894,2024-07-09,South,Sports,Online,Net Banking,9.0,40.17,0.0,24.0,1.4,361.53
101301,2024-10-20,East,Sports,In-Store,Net Banking,2.0,42.78,0.0,61.0,3.9,85.56
102579,2025-02-19,East,Home & Kitchen,Online,Credit Card,3.0,76.25,15.0,65.0,2.3,194.44
101296,2024-07-11,West,Sports,In-Store,Debit Card,3.0,51.01,0.0,38.0,3.6,153.03
101881,2024-07-12,Central,Electronics,Online,Net Banking,4.0,183.3,25.0,50.0,4.8,549.9
101268,2025-11-27,Central,Home & Kitchen,In-Store,Debit Card,4.0,84.96,0.0,,1.9,339.84
102356,27-10-2024,West,Clothing,In-Store,UPI,3.0,35.36,0.0,41.0,2.5,106.08
102028,2025-01-19,Central,Home & Kitchen,In-Store,Debit Card,11.0,90.68,0.0,62.0,4.6,997.48
102047,2025-01-23,Central,Books,In-Store,Net Banking,1.0,23.46,0.0,44.0,1.4,23.46
101021,2024-02-22,  east ,Clothing,In-Store,UPI,7.0,18.07,10.0,55.0,3.6,113.84
100501,2025-04-21,East,Clothing,Online,Debit Card,,41.2,0.0,24.0,5.0,164.8
102863,2025-03-23,Central,Clothing,Online,Cash,7.0,43.91,20.0,21.0,3.2,245.9
100758,03-04-2024,North,Beauty,Online,Credit Card,,33.22,0.0,56.0,3.7,66.44
102440,2024-09-21,North,Books,In-Store,UPI,1.0,20.15,25.0,,2.8,15.11
100428,2024-01-19,North,Home & Kitchen,Online,Credit Card,4.0,16.47,10.0,47.0,3.3,59.29
101591,2024-09-10,Central,Sports,In-Store,Cash,10.0,,25.0,59.0,1.9,543.9
101317,2025-03-07,East,Home & Kitchen,In-Store,Net Banking,3.0,31.71,10.0,30.0,2.7,85.62
101136,2025-06-13,East,Home & Kitchen,Online,Debit Card,4.0,114.74,20.0,60.0,4.9,367.17
100073,2024-04-04,Central,Sports,Online,Net Banking,8.0,53.41,5.0,50.0,2.2,405.92
100025,2025-04-15,North,BEAUTY,In-Store,Net Banking,2.0,12.69,10.0,44.0,2.8,22.84
101344,2024-05-16,North,Books,Online,UPI,11.0,16.61,15.0,28.0,4.2,155.3
101586,2025-08-24,North,Home & Kitchen,Online,Net Banking,8.0,86.5,15.0,50.0,3.9,588.2
101126,09/16/2025,East,HOME & KITCHEN,Online,UPI,7.0,75.06,0.0,61.0,2.2,525.42
102507,2025-03-28,North,BOOKS,Online,Debit Card,7.0,17.27,0.0,61.0,1.1,120.89
101139,2025-01-29,North,Sports,Online,Cash,5.0,46.53,20.0,22.0,1.1,186.12
100505,2024-11-27,Central,Home & Kitchen,Online,Cash,8.0,76.55,0.0,63.0,1.2,612.4
101723,2025-06-18,West,Electronics,Online,UPI,6.0,252.0,15.0,54.0,3.8,1285.2
101394,2024-06-06,Central,Clothing,In-Store,Debit Card,3.0,18.38,0.0,47.0,3.8,55.14
102360,04/19/2025,East,Beauty,Online,UPI,11.0,15.43,25.0,38.0,2.8,127.3
102043,2025-07-01,South,Clothing,Online,Debit Card,1.0,36.25,0.0,23.0,4.8,36.25
102765,25-01-2025,East,Books,Online,Credit Card,7.0,25.81,0.0,40.0,3.4,180.67
101767,2024-12-07,West,Clothing,Online,Debit Card,6.0,27.38,20.0,46.0,3.9,131.42
101615,2024-05-06,West,Clothing,In-Store,Credit Card,10.0,64.19,0.0,68.0,1.0,641.9
101120,2024-01-11,Central,SPORTS,Online,Cash,1.0,55.31,5.0,23.0,2.2,52.54
102288,2025-11-15,South,Clothing,Online,Cash,2.0,50.71,0.0,34.0,3.6,101.42
100586,2025-05-18,South,Beauty,Online,Credit Card,11.0,55.75,0.0,46.0,3.4,613.25
101769,2024-05-23,North,CLOTHING,In-Store,Debit Card,4.0,44.58,10.0,25.0,4.4,160.49
100611,2024-12-04,East,Books,Online,UPI,7.0,24.85,0.0,64.0,2.9,173.95
101138,27-06-2025,Central,Clothing,In-Store,Credit Card,7.0,33.8,0.0,52.0,1.9,236.6
100425,2024-05-26,North,Sports,Online,Credit Card,-6.0,30.63,25.0,54.0,2.3,137.84
100648,2025-12-03,West,Beauty,In-Store,Net Banking,9.0,31.13,10.0,29.0,4.6,252.15
101089,2024-04-13,South,CLOTHING,Online,,7.0,51.77,5.0,35.0,3.9,344.27
102479,2024-04-08,West,Home & Kitchen,In-Store,UPI,8.0,96.64,15.0,28.0,4.3,657.15
101998,2024-07-24,South,Sports,Online,Debit Card,5.0,73.01,0.0,,3.9,365.05
101408,02-01-2024,Central,Home & Kitchen,Online,UPI,4.0,69.78,0.0,,2.8,279.12
100565,2024-06-22,Central,Beauty,In-Store,UPI,3.0,9.11,15.0,63.0,4.6,23.23
101729,03/17/2024,East,Beauty,Online,Credit Card,7.0,38.14,0.0,36.0,4.9,266.98
100885,2025-06-21,West,Sports,In-Store,Cash,6.0,52.9,15.0,24.0,3.2,269.79
102933,2024-11-13,South,Books,In-Store,Debit Card,8.0,18.78,0.0,50.0,2.2,150.24
102737,2024-05-17,  central ,Electronics,Online,UPI,2.0,241.63,20.0,,4.5,386.61
100782,2024-03-30,South,Beauty,Online,UPI,1.0,35.7,10.0,38.0,4.1,32.13
102613,03/12/2025,East,Books,Online,UPI,7.0,,15.0,62.0,3.2,116.08
102599,10/11/2024,Central,Home & Kitchen,Online,Net Banking,4.0,35.53,0.0,34.0,4.0,142.12
100629,2024-09-24,  north ,Home & Kitchen,In-Store,Credit Card,2.0,67.61,20.0,59.0,2.8,108.18
102880,01/30/2024,East,Clothing,In-Store,Credit Card,,27.76,0.0,40.0,3.1,83.28
102252,2024-06-27,East,Home & Kitchen,In-Store,Debit Card,5.0,124.86,15.0,33.0,,530.66
100500,24-03-2024,  central ,Beauty,In-Store,Debit Card,1.0,21.99,5.0,44.0,1.9,20.89
102386,27-11-2025,Central,Sports,In-Store,Credit Card,7.0,23.37,5.0,22.0,4.8,155.41
101884,2025-03-27,North,Electronics,Online,UPI,7.0,335.27,15.0,54.0,3.7,1994.86
100408,2025-11-14,  west ,Clothing,Online,Credit Card,8.0,41.99,5.0,43.0,2.2,319.12
101343,02/24/2025,South,Sports,Online,Net Banking,,55.67,10.0,28.0,1.4,400.82
100164,2024-11-01,,Beauty,In-Store,Net Banking,5.0,61.39,0.0,25.0,3.8,306.95
102494,2024-11-02,South,Beauty,Online,Net Banking,2.0,41.37,0.0,29.0,2.2,82.74
100243,2025-04-20,,Beauty,In-Store,Net Banking,5.0,50.99,20.0,52.0,3.6,203.96
102860,2024-05-21,  south ,Electronics,Online,Debit Card,5.0,213.21,25.0,20.0,4.8,799.54
102829,2024-04-02,  central ,Clothing,In-Store,Debit Card,11.0,42.13,15.0,51.0,,393.92
101522,05/19/2024,  east ,Clothing,Online,UPI,8.0,21.54,0.0,27.0,1.3,172.32
100378,2024-10-04,East,Books,Online,UPI,4.0,20.62,5.0,49.0,2.1,78.36
101087,2025-12-24,  north ,Home & Kitchen,Online,UPI,4.0,63.51,10.0,67.0,3.0,228.64
101815,2024-03-21,North,Electronics,Online,Cash,5.0,204.73,5.0,56.0,3.1,972.47
102586,27-09-2024,  east ,Clothing,Online,Net Banking,10.0,26.22,0.0,51.0,2.3,262.2
100294,02-02-2025,,Clothing,Online,Debit Card,6.0,2.83,0.0,50.0,3.7,16.98
102323,2025-04-21,North,Electronics,In-Store,UPI,5.0,292.39,0.0,64.0,4.7,1461.95
101923,2024-11-13,  south ,Electronics,Online,UPI,5.0,234.77,0.0,36.0,2.7,1173.85
102186,2024-08-11,  south ,Sports,Online,UPI,9.0,63.49,25.0,45.0,1.3,428.56
102066,2025-06-14,Central,Beauty,Online,Net Banking,9.0,30.97,20.0,32.0,1.2,222.98
102098,03-07-2025,Central,Electronics,Online,Credit Card,3.0,276.66,10.0,62.0,1.6,746.98
100315,04/27/2025,East,Electronics,Online,Credit Card,9.0,67.69,0.0,60.0,2.8,609.21
100528,2025-10-31,East,Electronics,Online,Debit Card,1.0,333.09,0.0,52.0,3.3,333.09
102963,2024-02-18,Central,Sports,Online,Credit Card,3.0,65.2,10.0,38.0,4.1,176.04
101177,2024-05-20,West,Beauty,In-Store,Cash,10.0,40.06,20.0,53.0,,320.48
100189,2024-08-08,South,Clothing,Online,Debit Card,9.0,36.63,0.0,60.0,5.0,329.67
100027,24-08-2025,East,Electronics,Online,Debit Card,5.0,114.92,25.0,37.0,4.3,430.95
102800,2025-08-02,  east ,CLOTHING,Online,UPI,,37.8,0.0,66.0,4.2,226.8
100274,2024-11-01,West,Electronics,Online,Net Banking,1.0,213.46,15.0,25.0,1.1,181.44
101968,2025-09-05,South,Electronics,Online,Net Banking,8.0,354.89,5.0,58.0,2.2,2697.16
101074,2024-12-07,East,BOOKS,In-Store,Debit Card,5.0,19.32,25.0,49.0,3.7,72.45
102031,2024-05-09,  north ,Beauty,Online,Credit Card,4.0,38.55,0.0,67.0,2.6,154.2
102008,2025-07-29,West,Home & Kitchen,In-Store,Cash,9.0,84.32,0.0,61.0,4.0,758.88
102272,2024-08-05,West,Sports,In-Store,Debit Card,2.0,87.1,10.0,62.0,1.3,156.78
101959,2024-05-16,West,Beauty,In-Store,Credit Card,10.0,36.23,0.0,60.0,1.4,362.3
102672,2025-09-14,Central,BEAUTY,In-Store,UPI,10.0,27.71,15.0,22.0,3.4,235.54
101334,2025-01-25,West,Clothing,Online,Net Banking,1.0,35.88,0.0,20.0,2.9,35.88
102194,2025-04-25,West,Electronics,In-Store,Net Banking,4.0,476.72,0.0,25.0,2.3,1906.88
102244,2025-06-03,North,Sports,In-Store,Debit Card,8.0,74.16,15.0,21.0,1.4,504.29
100585,2025-11-07,South,Clothing,Online,Cash,6.0,41.87,15.0,53.0,4.5,213.54
100837,05/24/2024,South,Beauty,Online,UPI,9.0,30.38,10.0,48.0,2.7,246.08
100710,2025-05-11,Central,Electronics,Online,Credit Card,3.0,230.06,0.0,31.0,3.5,690.18
102283,2025-07-29,South,Books,Online,Net Banking,1.0,35.6,20.0,33.0,4.3,28.48
102489,2024-09-18,Central,Books,In-Store,Debit Card,5.0,18.31,10.0,30.0,1.3,82.4
101250,2024-06-25,  south ,Sports,Online,Credit Card,6.0,26.25,0.0,39.0,,157.5
102545,10/17/2024,South,Clothing,Online,Cash,4.0,55.3,15.0,56.0,4.9,188.02
102580,2024-10-07,South,Books,Online,Credit Card,5.0,22.18,20.0,51.0,2.8,88.72
101437,04/22/2025,  north ,Clothing,Online,Net Banking,6.0,55.41,15.0,31.0,2.7,282.59
101780,2024-02-04,West,Clothing,In-Store,Credit Card,9.0,46.74,0.0,26.0,,420.66
101553,2025-03-28,West,Sports,Online,Credit Card,2.0,63.86,15.0,50.0,4.3,108.56
100816,02/01/2024,North,CLOTHING,Online,Debit Card,9.0,46.0,0.0,37.0,5.0,414.0
102976,2024-12-27,East,Sports,Online,Debit Card,7.0,43.29,15.0,64.0,3.9,257.58
101916,2024-07-25,West,HOME & KITCHEN,In-Store,Credit Card,1.0,134.0,0.0,62.0,3.7,134.0
100957,08-04-2025,North,Books,Online,Debit Card,6.0,27.18,0.0,69.0,4.1,163.08
100302,08-01-2024,North,Sports,Online,Debit Card,4.0,59.59,5.0,23.0,3.4,226.44
100571,2024-10-31,East,Beauty,Online,Credit Card,10.0,26.96,10.0,,1.9,242.64
102644,2024-11-26,East,HOME & KITCHEN,Online,Net Banking,3.0,64.39,0.0,50.0,2.7,193.17
102957,2024-12-21,  east ,Electronics,In-Store,Credit Card,3.0,283.61,20.0,56.0,2.7,680.66
100630,2025-06-22,North,ELECTRONICS,In-Store,Debit Card,7.0,128.86,0.0,56.0,1.2,902.02
101511,15-06-2024,Central,Beauty,Online,UPI,1.0,37.53,25.0,50.0,2.1,28.15
102458,2024-12-12,North,Clothing,In-Store,Credit Card,2.0,38.14,5.0,44.0,1.2,72.47
102926,2025-03-26,  north ,Electronics,In-Store,UPI,9.0,279.57,0.0,42.0,3.2,2516.13
101696,2024-12-08,East,Electronics,Online,Debit Card,7.0,182.06,0.0,43.0,1.4,1274.42
101063,05/30/2025,East,Beauty,Online,Cash,3.0,65.42,0.0,58.0,4.5,196.26
101831,2025-11-27,South,Home & Kitchen,In-Store,Debit Card,9.0,67.0,0.0,58.0,4.3,603.0
102889,05/22/2024,  east ,Electronics,Online,UPI,3.0,279.06,0.0,48.0,2.7,837.18
102199,2024-05-02,East,Home & Kitchen,Online,Debit Card,,102.46,15.0,39.0,3.1,87.09
102648,2025-11-15,East,Home & Kitchen,Online,Debit Card,1.0,95.26,10.0,23.0,4.2,85.73
102633,02/15/2025,East,Clothing,Online,Debit Card,8.0,51.37,10.0,58.0,1.3,369.86
101846,2024-10-21,West,Electronics,Online,Cash,11.0,343.2,25.0,60.0,3.5,2831.4
101901,01/23/2025,Central,Electronics,Online,Credit Card,10.0,196.78,0.0,27.0,3.1,1967.8
100923,2024-04-16,  north ,Electronics,Online,Credit Card,3.0,315.44,10.0,20.0,4.1,851.69
100722,2025-09-09,South,Electronics,Online,Credit Card,6.0,292.47,5.0,35.0,,1667.08
100059,2025-05-14,  central ,Sports,In-Store,Credit Card,6.0,61.15,0.0,35.0,3.0,366.9
102923,2025-01-30,South,Electronics,Online,Cash,2.0,142.59,25.0,32.0,,213.88
102432,2024-04-28,  east ,Sports,In-Store,Credit Card,9.0,2.0,0.0,66.0,4.5,18.0
102203,2024-09-02,  west ,Electronics,Online,Cash,2.0,281.65,0.0,64.0,2.3,563.3
100023,2025-11-08,West,Sports,In-Store,Cash,9.0,63.02,20.0,29.0,3.6,453.74
100577,17-01-2025,  north ,Electronics,In-Store,UPI,,187.34,25.0,67.0,3.1,140.5
